Time Stamp|SSID|BSSID|RSSI|dist
2018-11-06 17:13:44.245|eduroam|58:97:1e:b2:2f:6f|-91|0.0
2018-11-06 17:13:44.245||58:97:1e:b2:2f:6a|-92|0.0
2018-11-06 17:13:44.245|Global_Students|08:cc:68:b5:a9:9d|-93|0.0
2018-11-06 17:13:44.245|eduroam|08:cc:68:b4:60:4f|-94|0.0
2018-11-06 17:13:44.245||08:cc:68:b4:9d:0b|-94|0.0
Time Stamp|SSID|BSSID|RSSI|dist
2018-11-06 17:14:44.482|eduroam|d0:72:dc:5c:08:f0|-78|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:5c:08:f1|-76|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:5c:08:fd|-85|1.0
2018-11-06 17:14:44.482||d0:72:dc:5c:08:fb|-85|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:5c:08:ff|-83|1.0
2018-11-06 17:14:44.482||d0:72:dc:5c:08:fa|-88|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:53:60:91|-76|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:53:60:90|-73|1.0
2018-11-06 17:14:44.482|Global_Students|1c:e6:c7:5b:93:02|-68|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:53:60:92|-70|1.0
2018-11-06 17:14:44.482|uniwide|1c:e6:c7:5b:93:01|-67|1.0
2018-11-06 17:14:44.482|Global_Students|08:cc:68:b4:60:42|-79|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:5b:93:00|-69|1.0
2018-11-06 17:14:44.482|uniwide|1c:e6:c7:5b:93:0e|-84|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:5b:93:0f|-84|1.0
2018-11-06 17:14:44.482|Global_Students|1c:e6:c7:5b:93:0d|-81|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:68:8e:fe|-74|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:68:8e:ff|-72|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:68:8e:fd|-74|1.0
2018-11-06 17:14:44.482||d0:72:dc:68:8e:fb|-74|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:68:8e:f2|-65|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:68:8e:f1|-67|1.0
2018-11-06 17:14:44.482||d0:72:dc:68:8e:f5|-68|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:68:8e:f0|-66|1.0
2018-11-06 17:14:44.482||54:78:1a:bf:9e:4a|-90|1.0
2018-11-06 17:14:44.482||54:78:1a:bf:a7:da|-89|1.0
2018-11-06 17:14:44.482|eduroam|54:78:1a:bf:a7:df|-90|1.0
2018-11-06 17:14:44.482||d0:72:dc:68:8e:f4|-65|1.0
2018-11-06 17:14:44.482|Global_Students|58:97:1e:56:4a:fd|-91|1.0
2018-11-06 17:14:44.482||58:97:1e:56:4a:fb|-90|1.0
2018-11-06 17:14:44.482||54:78:1a:bf:a7:db|-90|1.0
2018-11-06 17:14:44.482|SCD-725002279W_P6|28:c2:dd:71:09:85|-56|1.0
2018-11-06 17:14:44.482|eduroam|58:97:1e:56:4a:f0|-80|1.0
2018-11-06 17:14:44.482||08:cc:68:b4:6e:7a|-88|1.0
2018-11-06 17:14:44.482|Global_Students|08:cc:68:b4:63:cd|-81|1.0
2018-11-06 17:14:44.482|Global_Students|08:cc:68:b4:6e:7d|-85|1.0
2018-11-06 17:14:44.482|eduroam|54:78:1a:bf:9e:4f|-88|1.0
2018-11-06 17:14:44.482|uniwide|1c:e6:c7:f0:1f:2e|-89|1.0
2018-11-06 17:14:44.482||1c:e6:c7:f0:1f:2a|-90|1.0
2018-11-06 17:14:44.482|eduroam|08:cc:68:b4:63:cf|-81|1.0
2018-11-06 17:14:44.482|uniwide|08:cc:68:b4:63:ce|-82|1.0
2018-11-06 17:14:44.482|uniwide|08:cc:68:b4:6e:7e|-86|1.0
2018-11-06 17:14:44.482|eduroam|08:cc:68:b4:6e:7f|-85|1.0
2018-11-06 17:14:44.482||58:97:1e:b2:2f:6b|-90|1.0
2018-11-06 17:14:44.482|uniwide|58:97:1e:b2:2f:66|-91|1.0
2018-11-06 17:14:44.482|eduroam|58:97:1e:b2:2f:6f|-92|1.0
2018-11-06 17:14:44.482||58:97:1e:b2:2f:6a|-92|1.0
2018-11-06 17:14:44.482|Global_Students|08:cc:68:b5:a9:9d|-93|1.0
